"","Name","Team","Height"
"4798","Rafael Carlos da Silva","Brazil",203
"4799","Rbson Caetano da Silva","Brazil",187
"4800","Rbson Caetano da Silva","Brazil",187
"4801","Vencelas Dabaya Tientcheu","France",167
"4802","Ali Reza Dabir","Iran",172
"4803","Ana Dabovi","Serbia",183
"4804","Dejan Dabovi","Yugoslavia",190
"4805","Milica Dabovi","Serbia",173
"4806","Sara Ilonka Dbritz","Germany",171
"4807","Marek Roman Dbrowski","Poland",175
"4808","Lars Andreas Dackell","Sweden",179
"4809","Costic Dafinoiu","Romania",183
"4810","Ekaterina Stefanova Dafovska (-Prodanova)","Bulgaria",163
"4811","Barry Edward Dagger","Great Britain",147
"4812","Timothy Patrick ""Tim"" Daggett","United States",165
"4813","Timothy Patrick ""Tim"" Daggett","United States",165
"4814","Mustafa Dastanl","Turkey",168
"4815","Mustafa Dastanl","Turkey",168
"4816","tienne Dagon","Switzerland",179
"4817","Aslaug Magna Dahl","Norway",170
"4818","Kevin Curtis Dahl","Canada",180
"4819","Anna Viktoria Dahlberg-Olsson","Sweden",165
"4820","Dan Anders Hkan Dahlby","Sweden",185
"4821","Mona Dahle (-Sivertsen)","Norway",168
"4822","Gunn Rita Dahle-Flesj","Norway",173
"4823","Lisa Karolina Viktoria Dahlkvist","Sweden",173
"4824","Marianne Dahlmo (-Breivoll)","Norway",179
"4825","Heike Dhne (-Mller)","East Germany",172
"4826","Sabine Dhne","East Germany",177
"4827","Dai Jun","China",181
"4828","Dai Xiaoxiang","China",178
"4829","Sylvie Daigle","Canada",168
"4830","Sylvie Daigle","Canada",168
"4831","Laurent Daignault","Canada",168
"4832","Michel Daignault","Canada",169
"4833","Ro Masivesi Dakuwaqa","Fiji",190
"4834","Corrado Dal Fabbro","Italy-1",172
"4835","Fabio Dal Zotto","Italy",186
"4836","Fabio Dal Zotto","Italy",186
"4837","Troy Lane Dalbey","United States",190
"4838","Troy Lane Dalbey","United States",190
"4839","Ji Daler","Czechoslovakia",183
"4840","Thomas Robert ""Tom"" Daley","Great Britain",177
"4841","Thomas Robert ""Tom"" Daley","Great Britain",177
"4842","Phillip Peter ""Phil"" Dalhausser","United States-1",206
"4843","Draen Dalipagi","Yugoslavia",197
"4844","Draen Dalipagi","Yugoslavia",197
"4845","Draen Dalipagi","Yugoslavia",197
"4846","Francesco Dall'Olio","Italy",187
"4847","Gianfranco Dalla Barba","Italy",182
"4848","Gianfranco Dalla Barba","Italy",182
"4849","Luciano Dalla Bona","Italy",178
"4850","Francesca Dallap","Italy",163
"4851","Petra Dallmann","Germany",184
"4852","William Morris ""Bill"" Dally","United States",189
"4853","Jen Dalnoki","Hungary",178
"4854","Jen Dalnoki","Hungary",178
"4855","Chloe Elysha Dalton","Australia",180
"4856","John Joseph Daly","Great Britain",187
"4857","Bertrand ric Hugues Damaisin","France",173
"4858","Giancarlo Dametto","Italy",189
"4859","Georgeta Damian-Andrunache","Romania",178
"4860","Georgeta Damian-Andrunache","Romania",178
"4861","Georgeta Damian-Andrunache","Romania",178
"4862","Georgeta Damian-Andrunache","Romania",178
"4863","Georgeta Damian-Andrunache","Romania",178
"4864","Georgeta Damian-Andrunache","Romania",178
"4865","Francesco Damiani","Italy",192
"4866","Angelo Damiano","Italy",172
"4867","Leandro Damio da Silva dos Santos","Brazil",187
"4868","Maurizio Damilano","Italy",183
"4869","Maurizio Damilano","Italy",183
"4870","Maurizio Damilano","Italy",183
"4871","Jrg Damme","East Germany",190
"4872","Fedya Damyanov","Bulgaria",184
"4873","Aurora Dan (-Criu)","Romania",165
"4874","Barry Dancer","Australia",178
"4875","Blandine Dancette","France",169
"4876","Ludvk Dank","Czechoslovakia",193
"4877","Ludvk Dank","Czechoslovakia",193
"4878","Ludvk Dank","Czechoslovakia",193
"4879","Ivo Daneu","Yugoslavia",183
"4880","Dang Ye-Seo","South Korea",158
"4881","Eleanor Suzanne ""Ellie"" Daniel (-Drye)","United States",173
"4882","Eleanor Suzanne ""Ellie"" Daniel (-Drye)","United States",173
"4883","Eleanor Suzanne ""Ellie"" Daniel (-Drye)","United States",173
"4884","Eleanor Suzanne ""Ellie"" Daniel (-Drye)","United States",173
"4885","Emmanuel Shinkut Daniel","Nigeria",174
"4886","Daniela Alves Lima","Brazil",171
"4887","Daniela Alves Lima","Brazil",171
"4888","Gheorghe Danielov","Romania",175
"4889","Karl-Heinz Danielowski","East Germany",165
"4890","Charles Meldrum ""Charlie"" Daniels","United States",183
"4891","Charles Meldrum ""Charlie"" Daniels","United States",183
"4892","Charles Meldrum ""Charlie"" Daniels","United States",183
"4893","Charles Meldrum ""Charlie"" Daniels","United States",183
"4894","Charles Meldrum ""Charlie"" Daniels","New York Athletic Club #1-1",183
"4895","Charles Meldrum ""Charlie"" Daniels","United States",183
"4896","Charles Meldrum ""Charlie"" Daniels","United States",183
"4897","Charles Meldrum ""Charlie"" Daniels","United States",183
"4898","Isabelle Francis Daniels (-Holston)","United States",166
"4899","Jack Tupper Daniels","United States",180
"4900","Jack Tupper Daniels","United States",180
"4901","Quincey Daniels","United States",171
"4902","Egil Danielsen","Norway",182
"4903","John Danielsen","Denmark",180
"4904","Sergey Vladimirovich Danilin","Soviet Union",179
"4905","Danilo Luiz da Silva","Brazil",184
"4906","Olga Valeryevna Danilova","Russia",168
"4907","Olga Valeryevna Danilova","Russia",168
"4908","Olga Valeryevna Danilova","Russia",168
"4909","Predrag Danilovi","Serbia and Montenegro",201
"4910","Sarah Delphine lonore Daninthe","France",172
"4911","Arne Dankers","Canada",185
"4912","Taras Hryhoriyovych Danko","Ukraine",177
"4913","Wolfgang Danne","West Germany-1",184
"4914","Jochen Danneberg","East Germany",180
"4915","Rolf Danneberg","West Germany",198
"4916","Rolf Danneberg","West Germany",198
"4917","Alexandra Mary L. ""Alex"" Danson","Great Britain",167
"4918","Alexandra Mary L. ""Alex"" Danson","Great Britain",167
"4919","Dante Guimares Santos do Amaral","Brazil",201
"4920","Dante Guimares Santos do Amaral","Brazil",201
"4921","Dante Guimares Santos do Amaral","Brazil",201
"4922","Adrian Delano Dantley","United States",195
"4923","Jamie Annette Dantzscher","United States",152
"4924","Natasha De'Anka ""Tasha"" Danvers (-Smith-)","Great Britain",173
"4925","Serhiy Petrovych Danylchenko","Ukraine",162
"4926","Danzandarjaagiin Sereeter","Mongolia",169
"4927","Melodie Daoust","Canada",163
"4928","Munir Ahmed Dar","Pakistan",171
"4929","Munir Ahmed Dar","Pakistan",171
"4930","Tanvir Ahmad Dar","Pakistan",167
"4931","Tauqir Dar","Pakistan",175
"4932","Benjamin Ren Pierre Darbelet","France",170
"4933","Carolyn Darbyshire-McRory","Canada",168
"4934","Charles Frick ""Chuck"" Darling","United States",203
"4935","Hannah Darling","Canada",174
"4936","Thomas Ward ""Tom"" Darling","United States",193
"4937","Lisa Darmanin","Australia",168
"4938","William Thomas ""Bill"" Darnton","United States",185
"4939","Tams Darnyi","Hungary",186
"4940","Tams Darnyi","Hungary",186
"4941","Tams Darnyi","Hungary",186
"4942","Tams Darnyi","Hungary",186
"4943","Jean-Claude Darouy","France",165
"4944","Roddy Darragon","France",183
"4945","Natalie Rose Darwitz","United States",160
"4946","Natalie Rose Darwitz","United States",160
"4947","Natalie Rose Darwitz","United States",160
"4948","Rinat Fayzrakhmanovich Dasayev","Soviet Union",190
"4949","Dmitry Vladimirovich Dashchinsky","Belarus",170
"4950","Dmitry Vladimirovich Dashchinsky","Belarus",170
"4951","Tuyana Norpolovna Dashidorzhiyeva","Russia",169
"4952","Svetlana Dai-Kiti","Yugoslavia",172
"4953","Svetlana Dai-Kiti","Yugoslavia",172
"4954","Uwe Daler","East Germany",193
"4955","Uwe Daler","East Germany",193
"4956","Uwe Daler","East Germany",193
"4957","Jiichiro Date","Japan",172
"4958","Pavel Valeryevich Datsyuk","Russia",180
"4959","Jean-Daniel Dtwyler","Switzerland",178
"4960","Line Daugaard (-Widt Fruensgaard)","Denmark",174
"4961","Tamra Dauniene (Kaagina-)","Soviet Union",190
"4962","Jean-Philippe Daurelle","France",188
"4963","Flemming Davanger","Norway",183
"4964","Ira Nelson Davenport","United States",178
"4965","Lara Shiree Davenport","Australia",174
"4966","Lindsay Ann Davenport","United States",191
"4967","Wilbur D. ""Willie"" Davenport","United States",186
"4968","Wilbur D. ""Willie"" Davenport","United States",186
"4969","John Gerald ""Gerry"" Davey","Great Britain",178
"4970","David ""Davi"" Cortez Silva","Brazil",178
"4971","Franck Olivier Christian Franois David","France",174
"4972","Bruce Oram Davidson","United States",180
"4973","Bruce Oram Davidson","United States",180
"4974","Bruce Oram Davidson","United States",180
"4975","Bruce Oram Davidson","United States",180
"4976","Caryn Davies","United States",193
"4977","Caryn Davies","United States",193
"4978","Caryn Davies","United States",193
"4979","Christopher Davies","Great Britain",187
"4980","David ""Dave"" Davies","Great Britain",190
"4981","David ""Dave"" Davies","Great Britain",190
"4982","Richard Allen ""Dick"" Davies","United States",186
"4983","Grant Jon Davies","Australia",173
"4984","James Davies","Great Britain",181
"4985","John Llewellyn Davies","New Zealand",185
"4986","Lynn Davies","Great Britain",185
"4987","Sharron Elizabeth Davies (-Crisp, -Redmond, -Kingston)","Great Britain",180
"4988","Stephen John Davies","Australia",174
"4989","Stephen John Davies","Australia",174
"4990","Stephen John Davies","Australia",174
"4991","Patricia Joan ""Trish"" Davies","Zimbabwe",157
"4992","Anthony Marshon Davis, Jr.","United States",208
"4993","Barry Alan Davis","United States",155
"4994","Walter Francis ""Buddy"" Davis","United States",203
"4995","Calvin B. Davis","United States",183
"4996","Clarissa Glennet Davis (-Wrightsil)","United States",185
"4997","David Davis Cmara","Spain",185
"4998","Eugene Lee ""Gene"" Davis","United States",168
"4999","Glenn Ashby Davis","United States",183
"5000","Glenn Ashby Davis","United States",183
"5001","Glenn Ashby Davis","United States",183
"5002","Hannah Davis","Australia",167
"5003","Heather Davis","Canada",177
"5004","Howard Davis","Jamaica",185
"5005","Jack Wells Davis","United States",190
"5006","Jack Wells Davis","United States",190
"5007","Joshua Clark ""Josh"" Davis","United States",188
"5008","Joshua Clark ""Josh"" Davis","United States",188
"5009","Joshua Clark ""Josh"" Davis","United States",188
"5010","Joshua Clark ""Josh"" Davis","United States",188
"5011","Joshua Clark ""Josh"" Davis","United States",188
"5012","Kenneth Bryan ""Kenny"" Davis","United States",180
"5013","Lucy Davis","United States",165
"5014","Meryl Elizabeth Davis","United States-1",160
"5015","Meryl Elizabeth Davis","United States-1",160
"5016","Meryl Elizabeth Davis","United States",160
"5017","Nicole Marie Davis","United States",167
"5018","Nicole Marie Davis","United States",167
"5019","Otis Crandall Davis","United States",185
"5020","Otis Crandall Davis","United States",185
"5021","Paul Martin Davis","Norway",193
"5022","Roderick Hopkins ""Rod"" Davis","United States",182
"5023","Roderick Hopkins ""Rod"" Davis","New Zealand",182
"5024","Shani Earl Davis","United States",188
"5025","Shani Earl Davis","United States",188
"5026","Shani Earl Davis","United States",188
"5027","Shani Earl Davis","United States",188
"5028","Victor Davis","Canada",188
"5029","Victor Davis","Canada",188
"5030","Victor Davis","Canada",188
"5031","Victor Davis","Canada",188
"5032","Walter Paul Davis","United States",195
"5033","Howard Edward Davis, Jr.","United States",178
"5034","Pauline Elaine Davis-Thompson","Bahamas",167
"5035","Pauline Elaine Davis-Thompson","Bahamas",167
"5036","Pauline Elaine Davis-Thompson","Bahamas",167
"5037","Gevorg Davtyan","Armenia",165
"5038","Nadia Davy","Jamaica",168
"5039","Nelson Amoiakovych Davydian","Soviet Union",160
"5040","Vitaly Semyonovich Davydov","Soviet Union",182
"5041","Vitaly Semyonovich Davydov","Soviet Union",182
"5042","Vitaly Semyonovich Davydov","Soviet Union",182
"5043","Yevgeny Vitalyevich Davydov","Unified Team",183
"5044","Anastasiya Semyonovna Davydova","Russia",170
"5045","Anastasiya Semyonovna Davydova","Russia",170
"5046","Anastasiya Semyonovna Davydova","Russia",170
"5047","Anastasiya Semyonovna Davydova","Russia",170
"5048","Anastasiya Semyonovna Davydova","Russia",170
"5049","Nataliya Anatolivna Davydova","Ukraine",165
"5050","Yelena Viktorovna Davydova (-Filatova)","Soviet Union",148
"5051","Yelena Viktorovna Davydova (-Filatova)","Soviet Union",148
"5052","Yelena Viktorovna Davydova (-Filatova)","Soviet Union",148
"5053","Dominique Margaux Dawes (-Thompson)","United States",158
"5054","Dominique Margaux Dawes (-Thompson)","United States",158
"5055","Dominique Margaux Dawes (-Thompson)","United States",158
"5056","Dominique Margaux Dawes (-Thompson)","United States",158
"5057","Eva Dawes (-Spinks)","Canada",170
"5058","Edward James Eddie Dawkins","New Zealand",185
"5059","Travis Sentell Dawkins","United States",182
"5060","Peter Douglas Dawson","Australia",182
"5061","Toby Soo-Chul (Bong-Seok) Dawson (Kim-)","United States",170
"5062","Christine Day","Jamaica",168
"5063","Christine Day","Jamaica",168
"5064","James E. ""Jim"" Day","Canada",180
"5065","Michael ""Mike"" Day","United States",191
"5066","Gregory John ""Greg"" Dayman","New Zealand",188
"5067","Mara Silvina D'Elia","Argentina",173
"5068","Luiz Felipe Cortizo Gonalves de Azevedo","Brazil",179
"5069","Luiz Felipe Cortizo Gonalves de Azevedo","Brazil",179
"5070","Bruno Lins Tenrio de Barros","Brazil",182
"5071","Amy-Cathrine de Bary","Switzerland",170
"5072","Giovanni De Benedictis","Italy",183
"5073","Anna Maria Bernadette ""Det"" de Beus","Netherlands",180
"5074","Anna Maria Bernadette ""Det"" de Beus","Netherlands",180
"5075","Jean De Bie","Belgium",184
"5076","Merel Manon de Blaey","Netherlands",172
"5077","Chantal de Bruijn","Netherlands",174
"5078","Danille de Bruijn","Netherlands",172
"5079","Inge de Bruijn","Netherlands",174
"5080","Inge de Bruijn","Netherlands",174
"5081","Inge de Bruijn","Netherlands",174
"5082","Inge de Bruijn","Netherlands",174
"5083","Inge de Bruijn","Netherlands",174
"5084","Inge de Bruijn","Netherlands",174
"5085","Inge de Bruijn","Netherlands",174
"5086","Inge de Bruijn","Netherlands",174
"5087","Carlos de Crdenas Pl","Kurush II",175
"5088","Eva Roma Maria de Goede","Netherlands",170
"5089","Eva Roma Maria de Goede","Netherlands",170
"5090","Eva Roma Maria de Goede","Netherlands",170
"5091","Andre De Grasse","Canada",176
"5092","Andre De Grasse","Canada",176
"5093","Andre De Grasse","Canada",176
"5094","Sytske Louise de Groot","Netherlands",180
"5095","Annemiek Nicolien de Haan","Netherlands",187
"5096","Annemiek Nicolien de Haan","Netherlands",187
"5097","Annemiek Nicolien de Haan","Netherlands",187
"5098","Alfonso Marcos de Iruarrzaga Hoces de la Guardia","Chile",186
"5099","Bob Johannes Carolus de Jong","Netherlands",181
"5100","Bob Johannes Carolus de Jong","Netherlands",181
"5101","Bob Johannes Carolus de Jong","Netherlands",181
"5102","Bob Johannes Carolus de Jong","Netherlands",181
"5103","Regina Constance ""Reggie"" de Jong","Netherlands",168
"5104","Rachelle De Jong-Viinberg","Canada",183
"5105","Mark de Jonge","Canada",180
"5106","Juan Leon de Jongh","South Africa",175
"5107","Irene Margreta Maria de Kok","Netherlands",168
"5108","Juan Domingo de la Cruz Fermanelli","Spain",205
"5109","Juan Mara de la Fuente","Argentina",181
"5110","Juan Mara de la Fuente","Argentina",181
"5111","Alejandra de la Guerra","Peru",173
"5112","Oscar De La Hoya","United States",180
"5113","Paul-Henri Philippe Emmanuel De Le Rue","France",176
"5114","Dianne Margaret de Leeuw","Netherlands",165
"5115","Vanderlei Cordeiro de Lima","Brazil",168
"5116","Vicente Lenlson de Lima","Brazil",166
"5117","Vicente Lenlson de Lima","Brazil",166
"5118","Guido De Luigi","Italy",194
"5119","Gianni De Magistris","Italy",185
"5120","Riccardo De Magistris","Italy",190
"5121","Teun Floris de Nooijer","Netherlands",184
"5122","Teun Floris de Nooijer","Netherlands",184
"5123","Teun Floris de Nooijer","Netherlands",184
"5124","Teun Floris de Nooijer","Netherlands",184
"5125","Joo Carlos de Oliveira","Brazil",186
"5126","Joo Carlos de Oliveira","Brazil",186
"5127","Servilio Sebastio de Oliveira","Brazil",160
"5128","Jos Esteban De Palma","Argentina",196
"5129","Luciano De Paolis","Italy-1",176
"5130","Luciano De Paolis","Italy-1",176
"5131","Miguel de Paz Pl","Spain",176
"5132","Franco De Pedrina","Italy",184
"5133","Francesco ""Franco"" De Piccoli","Italy",186
"5134","George Frederick William de Relwyskow","Great Britain",174
"5135","George Frederick William de Relwyskow","Great Britain",174
"5136","Lisanne Freya de Roever","Netherlands",172
"5137","Lisanne Freya de Roever","Netherlands",172
"5138","Daniele De Rossi","Italy",183
"5139","Jolanda de Rover (-Toussaint)","Netherlands",185
"5140","Jolanda de Rover (-Toussaint)","Netherlands",185
"5141","Wietske Anniechen de Ruiter","Netherlands",176
"5142","Giulio De Stefano","Venilia",178
"5143","Zoe Michaela  de Toledo","Great Britain",172
"5144","Donna Elizabeth de Varona (-Pinto)","United States",168
"5145","Donna Elizabeth de Varona (-Pinto)","United States",168
"5146","Donna Elizabeth de Varona (-Pinto)","United States",168
"5147","Bob de Voogd","Netherlands",183
"5148","Dorien Berendina Lubertha de Vries","Netherlands",178
"5149","Xan de Waard","Netherlands",163
"5150","Sander Sebastiaan de Wijn","Netherlands",183
"5151","tienne De Wilde","Belgium",172
"5152","Liam Andrew De Young","Australia",179
"5153","Liam Andrew De Young","Australia",179
"5154","Liam Andrew De Young","Australia",179
